tipo,Sale_id,Weekday,product_id,Count,Department,Product_category
37,190079,Sunday,2200000666.0,1,IMPULSE MERCHANDISE,135.0
15,90035,Friday,1305133210.0,2,CELEBRATION,70.0
8,110409,Monday,4125100005.0,1,AUTOMOTIVE,2025.0
33,152006,Monday,60538862097.0,1,FINANCIAL SERVICES,0.0
40,108549,Monday,88888616334.0,1,"GIRLS WEAR, 4-6X  AND 7-14",167.0
40,148187,Sunday,7874208636.0,1,DSD GROCERY,4333.0
15,92236,Friday,4900002620.0,1,DSD GROCERY,9546.0
25,147578,Sunday,88786030413.0,1,INFANT APPAREL,6159.0
39,78000,Wednesday,7685570168.0,1,PHARMACY OTC,1703.0
37,44930,Friday,2529300098.0,1,DAIRY,1511.0
32,172387,Friday,8511845503.0,1,INFANT APPAREL,7001.0
39,38372,Thursday,68113178113.0,1,DSD GROCERY,9214.0
40,93558,Saturday,3800085180.0,1,DSD GROCERY,3353.0
40,80913,Wednesday,1600074334.0,3,GROCERY DRY GOODS,3808.0
39,111740,Monday,5200020806.0,1,DSD GROCERY,4607.0
38,135362,Friday,2070910013.0,1,"CANDY, TOBACCO, COOKIES",36.0
42,49029,Friday,4460031259.0,1,LAWN AND GARDEN,31.0
44,15182,Sunday,7680828098.0,1,GROCERY DRY GOODS,3940.0
25,49378,Saturday,82182307209.0,1,MENS WEAR,1080.0
40,137600,Saturday,7146418095.0,1,PRODUCE,7655.0
27,74678,Tuesday,8686113009.0,1,LAWN AND GARDEN,4802.0
39,129237,Thursday,2700041922.0,1,DSD GROCERY,4660.0
8,159702,Tuesday,7874207964.0,1,DAIRY,7957.0
40,41498,Thursday,7874235296.0,2,GROCERY DRY GOODS,4402.0
40,123445,Wednesday,7124928301.0,1,BEAUTY,2270.0
35,16199,Sunday,4892919999.0,1,SPORTING GOODS,8263.0
33,177660,Friday,4900000977.0,1,DSD GROCERY,9211.0
37,107612,Monday,71458100088.0,1,PRODUCE,7816.0
40,142985,Saturday,68113109877.0,1,HARDWARE,4532.0
27,31269,Tuesday,8538823375.0,1,LAWN AND GARDEN,709.0
39,110662,Monday,1450001128.0,3,FROZEN FOODS,1750.0
9,150414,Monday,4900000790.0,1,DSD GROCERY,4611.0
40,149606,Sunday,7680851798.0,1,GROCERY DRY GOODS,3853.0
5,167613,Thursday,60538802294.0,1,PHARMACY OTC,5606.0
43,128478,Thursday,88602801637.0,1,LADIES SOCKS,4036.0
39,106270,Sunday,7940027551.0,1,PERSONAL CARE,5008.0
21,160577,Tuesday,7316863295.0,1,CELEBRATION,988.0
999,142597,Saturday,87458603520.0,1,IMPULSE MERCHANDISE,8023.0
39,17002,Sunday,68113192555.0,1,HOUSEHOLD PAPER GOODS,5580.0
40,12568,Saturday,7320900026.0,1,GROCERY DRY GOODS,2652.0
40,148124,Sunday,2400039342.0,1,GROCERY DRY GOODS,2764.0
41,9362,Saturday,68707301810.0,1,LAWN AND GARDEN,5152.0
3,56651,Sunday,68113163353.0,1,FINANCIAL SERVICES,277.0
7,9682,Saturday,3760018808.0,1,PRE PACKED DELI,7451.0
40,100137,Sunday,2840006404.0,1,DSD GROCERY,7002.0
40,56604,Sunday,64420941180.0,1,GROCERY DRY GOODS,4063.0
28,52721,Saturday,7684020027.0,1,FROZEN FOODS,1851.0
39,49350,Saturday,7402706309.0,1,GROCERY DRY GOODS,2702.0
42,99683,Saturday,88295605105.0,1,INFANT APPAREL,6041.0
36,99587,Saturday,30299393405.0,1,BEAUTY,4541.0
39,165733,Wednesday,4400004072.0,1,DSD GROCERY,4156.0
40,25068,Monday,3040079000.0,1,HOUSEHOLD PAPER GOODS,3006.0
25,13884,Sunday,7001062535.0,1,MENS WEAR,8064.0
42,20051,Monday,64541679085.0,1,CELEBRATION,31.0
44,62618,Sunday,3400019617.0,2,"CANDY, TOBACCO, COOKIES",74.0
35,79829,Wednesday,7874203524.0,1,DSD GROCERY,9220.0
40,104474,Sunday,2840042073.0,1,IMPULSE MERCHANDISE,808.0
37,62566,Sunday,4470002411.0,2,PRE PACKED DELI,7651.0
40,107435,Monday,3800012293.0,1,DSD GROCERY,3353.0
44,51046,Saturday,5210002740.0,1,GROCERY DRY GOODS,4252.0
30,145011,Sunday,88491200391.0,1,GROCERY DRY GOODS,3555.0
40,97397,Saturday,4133102302.0,1,GROCERY DRY GOODS,2708.0
8,9831,Saturday,3120033014.0,1,DSD GROCERY,4639.0
9,2534,Friday,5200032868.0,1,DSD GROCERY,4606.0
21,122467,Wednesday,7535310230.0,1,OFFICE SUPPLIES,3530.0
40,14081,Sunday,7874236998.0,1,GROCERY DRY GOODS,2651.0
39,75252,Tuesday,7373100830.0,1,COMM BREAD,3706.0
7,36561,Wednesday,73114965337.0,2,SEAFOOD,1077.0
40,152972,Monday,60502100088.0,1,GROCERY DRY GOODS,4264.0
37,114581,Tuesday,4011.0,1,PRODUCE,5501.0
7,1176,Friday,20108800000.0,1,SERVICE DELI,8014.0
40,139425,Saturday,7047000653.0,1,DAIRY,1359.0
8,28809,Tuesday,4650073002.0,1,HOUSEHOLD CHEMICALS/SUPP,3050.0
39,119645,Wednesday,22605400000.0,1,MEAT - FRESH & FROZEN,9385.0
40,34596,Wednesday,7874237085.0,1,GROCERY DRY GOODS,2835.0
30,67252,Monday,60538815803.0,1,SHOES,4815.0
37,82596,Thursday,7143000752.0,1,PRODUCE,3601.0
8,111081,Monday,4050.0,1,PRODUCE,6501.0
7,14681,Sunday,2265571576.0,1,MEAT - FRESH & FROZEN,6158.0
20,160351,Tuesday,2885103169.0,1,AUTOMOTIVE,6320.0
37,190322,Sunday,5150060028.0,1,GROCERY DRY GOODS,4062.0
8,47667,Friday,38137009213.0,1,PERSONAL CARE,602.0
37,73488,Tuesday,4046.0,1,PRODUCE,5620.0
44,56347,Sunday,7874223024.0,2,GROCERY DRY GOODS,3552.0
38,23519,Monday,7225003706.0,1,COMM BREAD,3702.0
39,100807,Sunday,4011.0,1,PRODUCE,5501.0
37,92430,Friday,6827473529.0,1,DSD GROCERY,2351.0
9,15494,Sunday,81048602131.0,1,MENSWEAR,6271.0
28,53107,Saturday,84110100595.0,2,SPORTING GOODS,5046.0
35,157816,Tuesday,2200015583.0,1,"CANDY, TOBACCO, COOKIES",221.0
37,53749,Saturday,80521991331.0,1,IMPULSE MERCHANDISE,302.0
33,56078,Saturday,7385209650.0,1,IMPULSE MERCHANDISE,323.0
40,171817,Thursday,3700081131.0,1,HOUSEHOLD CHEMICALS/SUPP,8915.0
8,74179,Tuesday,5200013285.0,1,DSD GROCERY,4607.0
39,86716,Thursday,5190001608.0,1,PRE PACKED DELI,1350.0
41,136135,Friday,7874203524.0,2,DSD GROCERY,9220.0
40,35672,Wednesday,7874203868.0,1,GROCERY DRY GOODS,4451.0
39,17932,Sunday,4011.0,1,PRODUCE,5501.0
36,5835,Friday,4155429664.0,1,BEAUTY,2230.0
3,51507,Saturday,68113163353.0,1,FINANCIAL SERVICES,277.0
15,53223,Saturday,79764249235.0,1,CELEBRATION,6536.0
36,161764,Wednesday,3700048069.0,1,PERSONAL CARE,203.0
40,98869,Saturday,7874235200.0,1,DAIRY,1515.0
32,71251,Tuesday,71521127524.0,1,INFANT APPAREL,2300.0
40,109622,Monday,5000029333.0,1,PETS AND SUPPLIES,1946.0
37,92597,Friday,4850030139.0,1,DAIRY,1404.0
38,159505,Tuesday,3663203646.0,1,DAIRY,1443.0
39,111479,Monday,7680850106.0,1,GROCERY DRY GOODS,3901.0
43,109885,Monday,60538816643.0,1,SHOES,6376.0
18,173546,Friday,3599530782.0,3,TOYS,1400.0
37,170648,Thursday,4045.0,1,PRODUCE,3004.0
41,104336,Sunday,1700011280.0,1,PERSONAL CARE,3180.0
37,161817,Wednesday,2100012354.0,1,DAIRY,1352.0
39,29710,Tuesday,68113102783.0,1,PRODUCE,7008.0
3,3258,Friday,60538812236.0,1,FINANCIAL SERVICES,278.0
41,31451,Tuesday,88882319931.0,1,MENS WEAR,9250.0
40,60024,Sunday,5100016721.0,1,GROCERY DRY GOODS,3102.0
32,68185,Monday,88530617574.0,1,MENS WEAR,1101.0
35,109195,Monday,2899590130.0,2,FABRICS AND CRAFTS,3610.0
40,108417,Monday,5100021242.0,2,GROCERY DRY GOODS,3150.0
40,34022,Wednesday,7874203109.0,1,PHARMACY OTC,5531.0
32,65399,Monday,2840042073.0,1,IMPULSE MERCHANDISE,808.0
24,12612,Saturday,1634690085.0,1,COOK AND DINE,3721.0
36,135104,Friday,3700022879.0,1,PERSONAL CARE,203.0
8,57365,Sunday,4223831221.0,1,"CANDY, TOBACCO, COOKIES",97.0
40,64670,Monday,7874237160.0,2,GROCERY DRY GOODS,3122.0
6,137970,Saturday,4127197110.0,1,FROZEN FOODS,9100.0
40,155367,Monday,2100061542.0,1,GROCERY DRY GOODS,4601.0
44,138679,Saturday,88882344151.0,1,LADIESWEAR,3064.0
39,161507,Wednesday,4133384401.0,1,IMPULSE MERCHANDISE,906.0
40,43035,Thursday,4011.0,1,PRODUCE,5501.0
40,149161,Sunday,4138309073.0,1,DAIRY,1505.0
36,57280,Sunday,71722619626.0,1,PERSONAL CARE,5390.0
9,151167,Monday,2200001746.0,1,IMPULSE MERCHANDISE,135.0
30,117506,Tuesday,2746716710.0,1,INFANT APPAREL,1204.0
8,115935,Tuesday,7874235188.0,1,DAIRY,1508.0
9,162897,Wednesday,8327513770.0,1,JEWELRY AND SUNGLASSES,6416.0
27,96076,Saturday,4612.0,1,PRODUCE,4402.0
31,12466,Saturday,79936617481.0,1,WIRELESS,965.0
37,84207,Thursday,4072.0,1,PRODUCE,4170.0
36,144647,Sunday,7290200440.0,1,PERSONAL CARE,5111.0
40,178415,Saturday,4400001578.0,1,DSD GROCERY,4200.0
37,162905,Wednesday,4667500080.0,1,DAIRY,1356.0
7,153828,Monday,2100077436.0,1,GROCERY DRY GOODS,3951.0
37,179337,Saturday,1113214286.0,1,PETS AND SUPPLIES,610.0
33,150908,Monday,7874298136.0,1,BAKERY,5006.0
40,179221,Saturday,1480064609.0,1,DSD GROCERY,4644.0
40,98675,Saturday,62797501005.0,2,PETS AND SUPPLIES,2508.0
8,104536,Sunday,4124.0,1,PRODUCE,1277.0
38,15171,Sunday,7432308224.0,1,COMM BREAD,3724.0
25,88308,Friday,64600721050.0,1,BRAS & SHAPEWEAR,135.0
40,167908,Thursday,7874212296.0,1,DAIRY,1507.0
36,61098,Sunday,3700088416.0,1,PERSONAL CARE,3164.0
42,142828,Saturday,2420009438.0,1,HOUSEHOLD CHEMICALS/SUPP,8882.0
40,22682,Monday,64541643532.0,1,CELEBRATION,14.0
40,60002,Sunday,980089500.0,1,GROCERY DRY GOODS,2500.0
40,142994,Saturday,4138309072.0,1,DAIRY,1505.0
43,181430,Saturday,1150904312.0,1,PERSONAL CARE,1405.0
40,94219,Saturday,88743954037.0,1,ACCESSORIES,317.0
36,72913,Tuesday,88528902609.0,1,PETS AND SUPPLIES,3641.0
39,10312,Saturday,71785410521.0,3,FROZEN FOODS,9704.0
24,104346,Sunday,3000000920.0,2,DAIRY,1442.0
8,127187,Thursday,4175600300.0,1,GROCERY DRY GOODS,3254.0
8,148941,Sunday,7124929237.0,1,PERSONAL CARE,5205.0
32,94197,Saturday,71521127711.0,1,INFANT APPAREL,66.0
3,141488,Saturday,60538887953.0,1,FINANCIAL SERVICES,285.0
39,97258,Saturday,2500000035.0,1,DAIRY,1346.0
21,112641,Monday,84374707624.0,1,FABRICS AND CRAFTS,2820.0
40,33913,Wednesday,7874206199.0,1,GROCERY DRY GOODS,2837.0
37,99236,Saturday,22591300000.0,1,MEAT - FRESH & FROZEN,4136.0
40,71448,Tuesday,3800076862.0,1,GROCERY DRY GOODS,3559.0
40,123211,Wednesday,38137116105.0,1,BEAUTY,4020.0
42,53739,Saturday,1632120637.0,1,FABRICS AND CRAFTS,735.0
40,188020,Sunday,4300095562.0,2,DSD GROCERY,4628.0
39,168379,Thursday,4011.0,1,PRODUCE,5501.0
25,157918,Tuesday,88741171730.0,1,LADIESWEAR,9304.0
29,183342,Saturday,68395304045.0,2,PRODUCE,3000.0
40,184875,Sunday,3320020202.0,1,PERSONAL CARE,201.0
36,181423,Saturday,38151918357.0,1,PERSONAL CARE,5014.0
999,135194,Friday,4011.0,1,PRODUCE,5501.0
7,116479,Tuesday,7056095011.0,1,FROZEN FOODS,1752.0
40,186099,Sunday,2840015474.0,1,DSD GROCERY,4471.0
25,87975,Friday,5107177399.0,1,MENS WEAR,1605.0
38,154840,Monday,3384400202.0,1,GROCERY DRY GOODS,4293.0
40,19471,Sunday,3500051300.0,1,PERSONAL CARE,202.0
9,88265,Friday,2413183032.0,1,COOK AND DINE,3734.0
27,153872,Monday,2253212337.0,3,HORTICULTURE AND ACCESS,7372.0
40,6479,Saturday,4650071689.0,1,HOUSEHOLD CHEMICALS/SUPP,1555.0
3,29219,Tuesday,68113163353.0,1,FINANCIAL SERVICES,277.0
40,5233,Friday,7225003706.0,1,COMM BREAD,3702.0
25,157264,Tuesday,1326150130.0,1,BOYS WEAR,7608.0
7,28489,Tuesday,3940001880.0,1,GROCERY DRY GOODS,2837.0
40,85250,Thursday,2570070698.0,1,HOUSEHOLD PAPER GOODS,6010.0
39,19074,Sunday,4127100955.0,1,DAIRY,1513.0
38,177596,Friday,3800039118.0,1,GROCERY DRY GOODS,3600.0
40,77654,Wednesday,3000001240.0,1,GROCERY DRY GOODS,3556.0
38,2070,Friday,7874201708.0,1,DAIRY,1551.0
40,190514,Sunday,7320900112.0,1,GROCERY DRY GOODS,2652.0
40,58315,Sunday,7695045008.0,1,GROCERY DRY GOODS,3352.0
8,161414,Wednesday,2840041772.0,1,IMPULSE MERCHANDISE,808.0
24,120831,Wednesday,7675333443.0,1,HOME MANAGEMENT,1207.0
40,136224,Friday,4000039507.0,1,"CANDY, TOBACCO, COOKIES",83.0
15,82893,Thursday,7352585007.0,4,CELEBRATION,251.0
40,784,Friday,2800046298.0,1,GROCERY DRY GOODS,2992.0
9,153543,Monday,7084781116.0,1,DSD GROCERY,3467.0
7,145846,Sunday,7874208780.0,1,BAKERY,9001.0
38,8564,Saturday,880619230036.0,1,"GIRLS WEAR, 4-6X  AND 7-14",103.0
39,20869,Monday,1620033126.0,2,GROCERY DRY GOODS,4591.0
33,151325,Monday,75609300239.0,1,HOUSEHOLD CHEMICALS/SUPP,9101.0
24,117054,Tuesday,4011.0,2,PRODUCE,5501.0
33,11742,Saturday,3600038571.0,1,HOUSEHOLD PAPER GOODS,3099.0
40,129632,Thursday,2840028204.0,1,IMPULSE MERCHANDISE,808.0
8,141757,Saturday,4166703625.0,1,DSD GROCERY,3740.0
22,77413,Wednesday,62582861739.0,1,MEDIA AND GAMING,9636.0
40,178674,Saturday,4889.0,1,PRODUCE,7907.0
44,158846,Tuesday,7153414026.0,1,INFANT APPAREL,1602.0
40,173007,Friday,3000026590.0,5,GROCERY DRY GOODS,3552.0
40,157406,Tuesday,5100013809.0,1,GROCERY DRY GOODS,3103.0
40,68641,Monday,7045900573.0,2,FROZEN FOODS,2008.0
7,84332,Thursday,4178900231.0,1,GROCERY DRY GOODS,3116.0
42,92312,Friday,4900000977.0,1,DSD GROCERY,9211.0
39,154671,Monday,76594060946.0,1,FABRICS AND CRAFTS,2655.0
15,177658,Friday,7874235186.0,1,DAIRY,1508.0
9,82676,Thursday,7871544771.0,1,MENS WEAR,4900.0
39,46177,Friday,3700012345.0,1,PERSONAL CARE,1.0
32,139109,Saturday,88851067079.0,1,INFANT APPAREL,6202.0
40,71548,Tuesday,4166703626.0,1,DSD GROCERY,3740.0
37,24587,Monday,65876136851.0,1,MEAT - FRESH & FROZEN,6075.0
15,91971,Friday,3338360002.0,1,PRODUCE,4005.0
40,190028,Sunday,2840023985.0,1,DSD GROCERY,4402.0
25,84964,Thursday,88721946153.0,1,BOYS WEAR,2950.0
40,14711,Sunday,5929031142.0,2,DSD GROCERY,3855.0
40,120037,Wednesday,2270057666.0,1,BEAUTY,2105.0
40,8181,Saturday,5210002735.0,2,GROCERY DRY GOODS,4252.0
39,51321,Saturday,82182307214.0,1,MENS WEAR,1080.0
40,165781,Wednesday,1600043638.0,2,DSD GROCERY,4659.0
39,41999,Thursday,78524220291.0,1,PRODUCE,978.0
40,63854,Monday,2310010169.0,7,PETS AND SUPPLIES,630.0
40,22267,Monday,82506302490.0,2,BATH AND SHOWER,1650.0
15,87282,Friday,64541699548.0,1,CELEBRATION,1806.0
21,33368,Wednesday,1632105716.0,2,FABRICS AND CRAFTS,745.0
22,41332,Thursday,73608078559.0,1,SLEEPWEAR/FOUNDATIONS,7011.0
7,130947,Friday,60538871457.0,1,DAIRY,9100.0
38,155996,Tuesday,7874211486.0,1,COMM BREAD,2720.0
38,186594,Sunday,7874208275.0,4,GROCERY DRY GOODS,2901.0
25,88352,Friday,4393546799.0,1,MENS WEAR,5202.0
39,152690,Monday,68113107862.0,1,BAKERY,5017.0
40,63092,Sunday,60538818863.0,1,HOUSEHOLD PAPER GOODS,6030.0
39,141893,Saturday,1254667255.0,1,"CANDY, TOBACCO, COOKIES",221.0
40,107104,Monday,85647200201.0,1,GROCERY DRY GOODS,2998.0
40,72513,Tuesday,4416.0,1,PRODUCE,1902.0
39,123793,Wednesday,7874235307.0,1,GROCERY DRY GOODS,4003.0
39,61836,Sunday,4900001916.0,1,DSD GROCERY,9546.0
39,83519,Thursday,3700031617.0,1,PERSONAL CARE,803.0
15,85869,Thursday,1117999582.0,1,CELEBRATION,130.0
44,99219,Saturday,692242481463.0,1,BATH AND SHOWER,702.0
40,98031,Saturday,2120052042.0,1,HOUSEHOLD CHEMICALS/SUPP,9520.0
7,78601,Wednesday,4166703625.0,1,DSD GROCERY,3740.0
39,122482,Wednesday,6827473529.0,1,DSD GROCERY,2351.0
8,103562,Sunday,7874200458.0,1,BAKERY,6709.0
8,18380,Sunday,2800050381.0,1,DSD GROCERY,4635.0
7,84428,Thursday,2840033579.0,1,DSD GROCERY,8251.0
39,35475,Wednesday,36461304562.0,1,PHARMACY OTC,4080.0
44,102594,Sunday,1200080994.0,1,DSD GROCERY,9516.0
42,25508,Monday,3408663825.0,1,BEDDING,6015.0
32,149119,Sunday,71521127172.0,1,INFANT APPAREL,6013.0
40,1201,Friday,68333342997.0,1,PERSONAL CARE,9111.0
25,130979,Friday,880614469578.0,1,LADIESWEAR,324.0
40,136697,Friday,3000005300.0,1,GROCERY DRY GOODS,4102.0
39,155366,Monday,1920076878.0,1,HOUSEHOLD CHEMICALS/SUPP,6010.0
40,11586,Saturday,69922162117.0,3,COMM BREAD,3729.0
40,184681,Sunday,5260308200.0,1,DSD GROCERY,4625.0
42,101783,Sunday,2519216776.0,1,MEDIA AND GAMING,9641.0
37,61406,Sunday,22555500000.0,1,MEAT - FRESH & FROZEN,1301.0
40,108494,Monday,4011.0,1,PRODUCE,5501.0
39,44142,Friday,2800051780.0,3,GROCERY DRY GOODS,2707.0
40,137617,Saturday,5100900033.0,1,PERSONAL CARE,9114.0
40,156899,Tuesday,1380031227.0,1,FROZEN FOODS,6501.0
21,57903,Sunday,7160315000.0,1,BEAUTY,3501.0
40,22533,Monday,4800135385.0,1,GROCERY DRY GOODS,2452.0
40,49461,Saturday,7874203393.0,1,BAKERY,9003.0
40,5351,Friday,4400003223.0,1,DSD GROCERY,3605.0
38,177218,Friday,4133112332.0,1,GROCERY DRY GOODS,4290.0
40,11185,Saturday,7066206601.0,2,GROCERY DRY GOODS,2257.0
36,29812,Tuesday,7618316364.0,1,DSD GROCERY,3054.0
40,17126,Sunday,3500074541.0,1,PERSONAL CARE,203.0
42,2603,Friday,4282559892.0,1,MENS WEAR,8284.0
37,139571,Saturday,1590000211.0,1,PRE PACKED DELI,7502.0
7,181309,Saturday,73434100019.0,1,DSD GROCERY,9205.0
39,15739,Sunday,3400000243.0,1,IMPULSE MERCHANDISE,100.0
40,10947,Saturday,61156657282.0,1,JEWELRY AND SUNGLASSES,345.0
37,145630,Sunday,7047000310.0,3,DAIRY,1351.0
40,98251,Saturday,930000085.0,1,GROCERY DRY GOODS,2570.0
37,31326,Tuesday,4470000744.0,1,PRE PACKED DELI,7506.0
37,3505,Friday,4667501351.0,3,DAIRY,1356.0
40,6891,Saturday,87615300226.0,1,"LIQUOR,WINE,BEER",2501.0
38,23074,Monday,4812125505.0,4,COMM BREAD,3719.0
32,159799,Tuesday,7874209707.0,1,HOUSEHOLD PAPER GOODS,4010.0
37,174894,Friday,7681801001.0,2,SHOES,2604.0
40,179510,Saturday,1200080994.0,2,DSD GROCERY,9516.0
999,76550,Wednesday,7874203641.0,1,DAIRY,1505.0
39,25569,Monday,7874298393.0,1,BAKERY,5024.0
37,50867,Saturday,89170000216.0,1,PRODUCE,3502.0
40,54713,Saturday,4178900121.0,3,GROCERY DRY GOODS,3120.0
39,12101,Saturday,7047044924.0,2,DAIRY,1450.0
37,16406,Sunday,4325.0,1,PRODUCE,6680.0
29,144346,Sunday,7874206986.0,1,HOUSEHOLD PAPER GOODS,5010.0
37,111892,Monday,2800032195.0,1,GROCERY DRY GOODS,3403.0
39,176014,Friday,4280011600.0,1,FROZEN FOODS,1951.0
7,52243,Saturday,7874202093.0,1,FROZEN FOODS,2112.0
40,137600,Saturday,3151.0,1,PRODUCE,7801.0
40,175993,Friday,1380055812.0,1,FROZEN FOODS,1901.0
39,171928,Thursday,7874235186.0,1,DAIRY,1508.0
25,32081,Wednesday,7001119531.0,1,SHEER HOSIERY,2700.0
7,125976,Thursday,20184400000.0,1,SERVICE DELI,7010.0
40,144795,Sunday,68113107862.0,1,BAKERY,5017.0
35,109556,Monday,7084781116.0,1,DSD GROCERY,3467.0
37,49040,Friday,3338311000.0,1,PRODUCE,109.0
37,181620,Saturday,4087.0,1,PRODUCE,7803.0
41,134521,Friday,7089609210.0,1,CELEBRATION,1517.0
28,147017,Sunday,89745400158.0,1,SPORTING GOODS,5701.0
42,55794,Saturday,79283100008.0,1,LADIESWEAR,3055.0
40,152376,Monday,5400010183.0,1,HOUSEHOLD PAPER GOODS,3004.0
36,89665,Friday,88491200391.0,2,GROCERY DRY GOODS,3555.0
38,1718,Friday,25043700000.0,1,BAKERY,9003.0
24,43702,Friday,84027610827.0,1,COOK AND DINE,445.0
37,63544,Monday,22699900000.0,1,MEAT - FRESH & FROZEN,6254.0
9,44671,Friday,65112400112.0,1,LAWN AND GARDEN,5148.0
36,56763,Sunday,3207.0,1,FROZEN FOODS,9100.0
38,115516,Tuesday,5100015278.0,1,DSD GROCERY,4651.0
40,55121,Saturday,7675333752.0,1,COOK AND DINE,3716.0
5,175984,Friday,2742613613.0,1,PAINT AND ACCESSORIES,3017.0
40,97101,Saturday,2410093996.0,1,DSD GROCERY,3865.0
40,82266,Thursday,1330000031.0,1,GROCERY DRY GOODS,4053.0
9,118989,Wednesday,7464100285.0,1,PRODUCE,5940.0
40,173559,Friday,2840027836.0,1,DSD GROCERY,9267.0
7,26915,Tuesday,68113138804.0,1,SERVICE DELI,7100.0
9,129019,Thursday,68106674042.0,1,IMPULSE MERCHANDISE,350.0
40,18598,Sunday,7680853360.0,1,GROCERY DRY GOODS,3920.0
25,43160,Thursday,7535326853.0,2,HOME MANAGEMENT,5130.0
39,156009,Tuesday,68113138748.0,1,PRODUCE,6801.0
44,80202,Wednesday,80469175167.0,1,SWIMWEAR/OUTERWEAR,211.0
38,124411,Wednesday,7640602180.0,2,DSD GROCERY,4652.0
39,161599,Wednesday,4900004086.0,1,DSD GROCERY,9546.0
9,53968,Saturday,30997517902.0,1,BEAUTY,2240.0
39,169458,Thursday,8669408902.0,1,BOYS WEAR,6103.0
38,101626,Sunday,4178900121.0,4,GROCERY DRY GOODS,3120.0
40,95947,Saturday,68113171467.0,1,SEAFOOD,3872.0
35,82639,Thursday,1200003403.0,1,DSD GROCERY,3054.0
39,30313,Tuesday,4600028734.0,1,GROCERY DRY GOODS,3202.0
40,24298,Monday,3700089253.0,1,PERSONAL CARE,5406.0
43,104943,Sunday,7985626297.0,1,FABRICS AND CRAFTS,811.0
40,97729,Saturday,2733100059.0,1,DAIRY,9085.0
5,154573,Monday,1632108542.0,1,FABRICS AND CRAFTS,753.0
39,100249,Sunday,3500074023.0,1,PERSONAL CARE,203.0
37,148255,Sunday,2100012382.0,1,DAIRY,1352.0
40,59783,Sunday,3940001882.0,1,GROCERY DRY GOODS,2837.0
25,28088,Tuesday,88530627037.0,1,MENS WEAR,5326.0
39,65683,Monday,89940700295.0,1,DSD GROCERY,3460.0
40,154248,Monday,7282017090.0,2,DAIRY,7978.0
40,59544,Sunday,5150005722.0,1,GROCERY DRY GOODS,2601.0
7,147130,Sunday,4011.0,1,PRODUCE,5501.0
37,30124,Tuesday,7047029422.0,1,DAIRY,1344.0
40,6720,Saturday,7050124000.0,1,BEAUTY,4003.0
40,17339,Sunday,4300095369.0,1,DSD GROCERY,4623.0
25,133841,Friday,880615608523.0,1,LADIESWEAR,610.0
38,87591,Friday,2840009251.0,1,DSD GROCERY,3352.0
40,93462,Saturday,3663203737.0,4,DAIRY,1436.0
36,187568,Sunday,1910017243.0,1,BEAUTY,4010.0
39,67137,Monday,7225004319.0,2,COMM BREAD,3702.0
36,5688,Friday,71606852295.0,1,MENS WEAR,3638.0
37,66159,Monday,2840001109.0,1,DSD GROCERY,3658.0
8,177096,Friday,2620046193.0,1,DSD GROCERY,3307.0
35,137273,Saturday,4111600595.0,1,IMPULSE MERCHANDISE,105.0
37,142909,Saturday,2840019998.0,1,DSD GROCERY,9251.0
25,28827,Tuesday,890361310138.0,1,MENS WEAR,4626.0
40,186669,Sunday,7910051609.0,1,PETS AND SUPPLIES,821.0
7,117580,Tuesday,88442033400.0,2,ELECTRONICS,1266.0
7,106535,Sunday,3800059663.0,1,GROCERY DRY GOODS,3555.0
40,94015,Saturday,7874208411.0,2,DSD GROCERY,3301.0
32,149119,Sunday,71521126995.0,1,INFANT APPAREL,6106.0
40,78350,Wednesday,4282549830.0,1,LADIES SOCKS,3721.0
40,123445,Wednesday,7050106095.0,1,BEAUTY,4503.0
40,44209,Friday,4593.0,1,PRODUCE,8106.0
5,62654,Sunday,4178900125.0,1,GROCERY DRY GOODS,3120.0
42,190211,Sunday,4650075363.0,1,HOUSEHOLD CHEMICALS/SUPP,8950.0
40,102841,Sunday,8312000037.0,3,"LIQUOR,WINE,BEER",2000.0
26,119702,Wednesday,81773801313.0,1,PAINT AND ACCESSORIES,3510.0
5,179690,Saturday,63165660263.0,1,PHARMACY OTC,307.0
22,125952,Thursday,60538808836.0,1,SHOES,1620.0
39,41812,Thursday,7480601500.0,1,DSD GROCERY,4623.0
39,20632,Monday,7874235186.0,1,DAIRY,1508.0
40,160896,Tuesday,2560000227.0,1,COMM BREAD,3705.0
39,30739,Tuesday,68113111191.0,1,PHARMACY OTC,905.0
24,22021,Monday,4900000045.0,1,DSD GROCERY,9546.0
35,79359,Wednesday,7146401783.0,1,PRODUCE,7131.0
37,137460,Saturday,7874237489.0,2,GROCERY DRY GOODS,4152.0
22,141810,Saturday,4190007661.0,1,DAIRY,1514.0
9,92146,Friday,88811318881.0,1,LADIESWEAR,4297.0
40,164571,Wednesday,4667500080.0,2,DAIRY,1356.0
35,33165,Wednesday,3400000440.0,1,IMPULSE MERCHANDISE,100.0
40,10831,Saturday,7047000300.0,2,DAIRY,1351.0
40,133430,Friday,7874236940.0,1,GROCERY DRY GOODS,2804.0
39,102013,Sunday,7410855352.0,1,PERSONAL CARE,5102.0
39,9065,Saturday,3040077387.0,1,HOUSEHOLD PAPER GOODS,3006.0
33,105870,Sunday,7874206992.0,1,HOUSEHOLD PAPER GOODS,6660.0
40,64572,Monday,4800121988.0,1,GROCERY DRY GOODS,4292.0
